Date,Australian dollar   (AUD)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Japanese yen   (JPY)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     
11-Apr-2013,1.0518,1.3119,,99.58,3.6725,1.5391,1
12-Apr-2013,1.0553,1.3052,54.4425,99.48,3.6725,1.5374,1
15-Apr-2013,1.0445,1.3081,54.626,98.64,3.6725,1.5339,1
16-Apr-2013,1.0362,1.3129,54.329,97.05,3.6725,1.5306,1
17-Apr-2013,1.0356,1.3129,53.9423,98.3,3.6725,1.5254,1
18-Apr-2013,1.0305,1.3045,54.0298,97.83,3.6725,1.5256,1
19-Apr-2013,1.0336,1.3115,,98.27,3.6725,1.535,1
22-Apr-2013,1.0289,1.3037,54.1665,99.8,3.6725,1.5238,1
23-Apr-2013,1.0236,1.299,54.2995,98.8,3.6725,1.5239,1
24-Apr-2013,1.0254,1.3006,,99.65,3.6725,1.5277,1
25-Apr-2013,,1.308,54.1715,99.54,3.6725,1.544,1
26-Apr-2013,1.0309,1.2999,54.2935,98.8,3.6725,1.5457,1
29-Apr-2013,1.0312,1.3113,54.277,,3.6725,1.5522,1
30-Apr-2013,1.0368,1.3072,54.219,97.91,3.6725,1.5485,1
1-May-2013,1.0367,,,97.25,3.6725,1.5569,1
2-May-2013,1.0231,1.3191,,97.22,3.6725,1.5574,1
3-May-2013,1.0271,1.3114,53.7355,,3.6725,1.5555,1
6-May-2013,1.029,1.3107,53.9495,,3.6725,1.5538,1
7-May-2013,1.0193,1.3107,54.277,98.97,3.6725,1.5534,1
8-May-2013,1.0187,1.3135,54.16,98.9,3.6725,1.5503,1
9-May-2013,1.0237,1.3142,54.2415,98.88,3.6725,1.557,1
10-May-2013,1.0071,1.2988,54.5413,100.94,3.6725,1.54,1
13-May-2013,0.9996,1.2973,54.915,101.88,3.6725,1.5372,1
14-May-2013,0.9989,1.2977,54.6275,101.44,3.6725,1.5277,1
15-May-2013,0.9892,1.2864,54.7835,102.21,3.6725,1.5204,1
16-May-2013,0.9861,1.289,54.7723,102.15,3.6725,1.5211,1
17-May-2013,0.976,1.2869,54.8865,102.3,3.6725,1.5249,1
20-May-2013,0.9771,1.2853,55.0368,102.84,3.6725,1.5198,1
21-May-2013,0.9826,1.2866,55.0395,102.5,3.6725,1.5152,1
22-May-2013,0.977,1.2923,55.522,102.6,3.6725,1.5092,1
23-May-2013,0.9614,1.2888,55.991,103.1,3.6725,1.5087,1
24-May-2013,0.9686,1.2939,55.6075,102.3,3.6725,1.5118,1
28-May-2013,0.9649,1.2938,55.7423,101.63,3.6725,1.5108,1
29-May-2013,0.9539,1.2952,56.243,102.3,3.6725,1.5068,1
30-May-2013,0.9674,1.2944,56.0995,101.2,3.6725,1.5154,1
31-May-2013,0.9649,1.3006,56.4958,101.03,3.6725,1.5214,1
3-Jun-2013,0.9635,1.3008,56.574,100.45,3.6725,1.5253,1
4-Jun-2013,0.9733,1.3092,56.6423,99.74,3.6725,1.5293,1
5-Jun-2013,0.9617,1.3067,56.4238,100.29,3.6725,1.536,1
6-Jun-2013,0.9443,1.3118,56.869,99.3,,1.5449,1
7-Jun-2013,0.9504,1.326,56.7445,96.5,3.6725,1.5576,1
10-Jun-2013,,1.3209,57.782,98.25,3.6725,1.5541,1
11-Jun-2013,0.9407,1.3273,58.9255,98.15,3.6725,1.554,1
12-Jun-2013,0.9418,1.3277,58.274,96.4,3.6725,1.5661,1
13-Jun-2013,0.9463,1.3315,58.414,94.75,3.6725,1.5671,1
14-Jun-2013,0.9581,1.3303,57.741,94.65,3.6725,1.5645,1
17-Jun-2013,0.9625,1.3337,57.731,94.65,3.6725,1.5708,1
18-Jun-2013,0.9514,1.3374,58.4515,94.81,3.6725,1.5619,1
19-Jun-2013,0.9485,1.3406,58.7445,95.5,3.6725,1.5639,1
20-Jun-2013,0.924,1.32,59.7,97.03,3.6725,1.5453,1
21-Jun-2013,0.9233,1.318,59.3505,97.2,3.6725,1.548,1
24-Jun-2013,0.9202,1.3086,59.734,98.4,3.6725,1.5354,1
25-Jun-2013,0.9252,1.3134,,97.75,3.6725,1.5448,1
26-Jun-2013,0.9269,1.3024,59.8538,98.14,3.6725,1.5358,1
27-Jun-2013,0.9318,1.3032,60.588,97.75,3.6725,1.5284,1
28-Jun-2013,0.9275,1.308,59.6995,98.87,3.6725,1.5231,1
1-Jul-2013,0.9194,1.3037,,99.4,3.6725,1.5223,1
2-Jul-2013,0.9172,1.3017,59.4145,99.6,3.6725,1.5194,1
3-Jul-2013,0.9083,1.2959,60.1005,100.7,3.6725,1.5254,1
8-Jul-2013,0.9051,1.285,61.0455,101.35,3.6725,1.4906,1
9-Jul-2013,0.9137,1.2857,60.0745,101.05,3.6725,1.4856,1
10-Jul-2013,0.9189,1.2813,60.133,101.15,3.6725,1.4899,1
11-Jul-2013,0.9295,1.3044,59.642,98.65,3.6725,1.5112,1
12-Jul-2013,0.917,1.3034,59.896,99.03,3.6725,1.5109,1
15-Jul-2013,0.9107,1.3012,60.051,,3.6725,1.5054,1
16-Jul-2013,0.9194,1.3118,59.3925,99.95,3.6725,1.5104,1
17-Jul-2013,0.9215,1.3136,59.3623,99.35,3.6725,1.5222,1
18-Jul-2013,0.9179,1.3093,59.712,99.7,3.6725,1.5219,1
19-Jul-2013,0.9181,1.3123,59.795,100.85,3.6725,1.5253,1
22-Jul-2013,0.9223,1.3166,59.408,99.95,3.6725,1.5333,1
23-Jul-2013,0.9258,1.318,59.6875,99.5,3.6725,1.5348,1
24-Jul-2013,0.9253,1.3246,,99.52,3.6725,1.5351,1
25-Jul-2013,0.9164,1.3202,58.9415,100.29,3.6725,1.5282,1
26-Jul-2013,0.9271,1.326,58.9133,99.3,3.6725,1.5405,1
29-Jul-2013,0.9257,1.327,59.297,97.8,3.6725,1.539,1
30-Jul-2013,0.9072,1.3284,59.828,98.12,3.6725,1.5313,1
31-Jul-2013,0.9037,1.3275,61.115,98.06,3.6725,1.5196,1
1-Aug-2013,0.8969,1.3236,60.7423,98.35,3.6725,1.5165,1
2-Aug-2013,0.8909,1.3203,60.8035,99.52,3.6725,1.5146,1
5-Aug-2013,,1.3257,60.822,99.08,3.6725,1.5348,1
6-Aug-2013,0.8977,1.328,61.5355,98,3.6725,1.5358,1
7-Aug-2013,0.8957,1.3305,61.394,97.35,3.6725,1.5448,1
8-Aug-2013,0.908,1.336,61.115,96.72,3.6725,1.5511,1
9-Aug-2013,0.9118,1.3373,,96.6,3.6725,1.5532,1
12-Aug-2013,0.9203,1.328,60.8025,96.22,3.6725,1.548,1
13-Aug-2013,0.9127,1.329,61.4343,97.43,3.6725,1.5453,1
14-Aug-2013,0.9099,1.3243,61.516,98.22,3.6725,1.5483,1
15-Aug-2013,0.9166,1.3297,,97.95,3.6725,1.5578,1
16-Aug-2013,0.9147,1.334,61.8195,97.55,3.6725,1.5642,1
19-Aug-2013,0.9216,1.3344,62.3461,97.62,3.6725,1.565,1
20-Aug-2013,0.906,1.3392,63.7335,97.7,3.6725,1.5661,1
21-Aug-2013,0.9037,1.3384,63.4605,97.48,3.6725,1.5665,1
22-Aug-2013,0.8991,1.3323,65.4207,98.2,3.6725,1.5574,1
23-Aug-2013,0.9009,1.3355,64.688,98.98,3.6725,1.5603,1
26-Aug-2013,0.904,1.3361,64.2347,98.7,3.6725,,1
27-Aug-2013,0.8959,1.3338,65.6675,98.15,3.6725,1.5516,1
28-Aug-2013,0.8924,1.3347,68.3611,97.14,3.6725,1.5463,1
29-Aug-2013,0.8973,1.3266,67.706,97.85,3.6725,1.5507,1
30-Aug-2013,0.8947,1.3235,66.5742,98.33,3.6725,1.5501,1
3-Sep-2013,0.9033,1.3172,66.8875,99.66,3.6725,1.5575,1
4-Sep-2013,0.9097,1.3171,67.0289,99.58,3.6725,1.5612,1
5-Sep-2013,0.9161,1.3202,66.043,99.7,3.6725,1.5615,1
6-Sep-2013,0.9131,1.3117,65.96,99.8,3.6725,1.5565,1
9-Sep-2013,0.9191,1.3194,,99.67,3.6725,1.5673,1
10-Sep-2013,0.9275,1.324,64.2162,99.7,3.6725,1.5702,1
11-Sep-2013,0.9289,1.3268,63.9035,100.43,3.6725,1.5771,1
12-Sep-2013,0.9249,1.329,63.6673,99.5,3.6725,1.5811,1
13-Sep-2013,0.9235,1.3295,63.789,99.7,3.6725,1.5812,1
16-Sep-2013,0.9324,1.3357,62.484,,3.6725,1.5924,1
17-Sep-2013,0.9313,1.3356,63.377,99.22,3.6725,1.5903,1
18-Sep-2013,0.935,1.3352,63.144,99.23,3.6725,1.5966,1
19-Sep-2013,0.9496,1.3545,61.748,98.28,3.6725,1.6081,1
20-Sep-2013,0.9454,1.3514,62.243,99.52,3.6725,1.6024,1
23-Sep-2013,0.9432,1.3508,62.52,,3.6725,1.6052,1
24-Sep-2013,0.9411,1.3473,62.6585,98.75,3.6725,1.5982,1
25-Sep-2013,0.9381,1.3504,62.6981,98.65,3.6725,1.604,1
26-Sep-2013,0.9376,1.3499,62.226,98.95,3.6725,1.6057,1
27-Sep-2013,0.9359,1.3537,61.811,98.93,3.6725,1.6088,1
30-Sep-2013,0.9309,1.3505,62.777,97.75,3.6725,1.6153,1
1-Oct-2013,0.9396,1.3554,62.3555,98.37,3.6725,1.623,1
2-Oct-2013,0.9369,1.3515,,98.05,3.6725,1.6202,1
3-Oct-2013,0.9391,1.3594,61.9348,97.65,3.6725,1.6215,1
4-Oct-2013,0.9443,1.3593,61.405,97.25,3.6725,1.6048,1
7-Oct-2013,,1.3572,61.776,97.12,3.6725,1.607,1
8-Oct-2013,0.9434,1.3576,61.6885,96.75,3.6725,1.6082,1
9-Oct-2013,0.9434,1.3515,61.917,97.36,3.6725,1.5972,1
10-Oct-2013,0.9397,1.3532,62.1383,97.67,3.6725,1.5938,1
11-Oct-2013,0.947,1.3566,61.157,98.29,3.6725,1.5977,1
15-Oct-2013,0.9533,1.3493,61.6929,98.48,3.6725,1.5923,1
16-Oct-2013,0.9525,1.3561,,98.55,3.6725,1.6032,1
17-Oct-2013,0.9542,1.3662,61.581,98.8,3.6725,1.606,1
18-Oct-2013,0.9617,1.3684,61.276,98.1,3.6725,1.6212,1
21-Oct-2013,0.9672,1.3667,61.4885,98.05,3.6725,1.6167,1
22-Oct-2013,0.9649,1.3674,61.78,98.32,3.6725,1.6133,1
23-Oct-2013,0.9655,1.3752,61.534,97.4,3.6725,1.613,1
24-Oct-2013,0.9651,1.3805,61.4105,97.46,3.6725,1.6182,1
25-Oct-2013,0.9615,1.3777,61.625,97.26,3.6725,1.6199,1
28-Oct-2013,0.9609,1.3784,61.503,97.56,3.6725,1.6188,1
29-Oct-2013,0.9515,1.3768,61.463,97.56,3.6725,1.6069,1
30-Oct-2013,0.9482,1.3755,61.4871,98.2,3.6725,1.6064,1
31-Oct-2013,0.949,1.3641,61.41,98.48,3.6725,1.6037,1
1-Nov-2013,0.9481,1.3505,,97.95,3.6725,1.5955,1
4-Nov-2013,0.9481,1.3506,,,3.6725,1.5972,1
5-Nov-2013,0.9467,1.3494,61.788,98.48,3.6725,1.6048,1
6-Nov-2013,0.9518,1.3517,61.9225,98.54,3.6725,1.6087,1
7-Nov-2013,0.9477,1.3365,62.574,98.65,3.6725,1.6081,1
8-Nov-2013,0.9465,1.3431,62.7315,98.2,3.6725,1.6075,1
11-Nov-2013,0.9382,1.3394,63.2955,98.97,3.6725,1.5993,1
12-Nov-2013,0.9336,1.3432,63.593,99.48,3.6725,1.5877,1
13-Nov-2013,0.9306,1.3415,63.6545,99.55,3.6725,1.5965,1
14-Nov-2013,0.9347,1.3436,63.0645,99.68,3.6725,1.6019,1
15-Nov-2013,0.9344,1.346,,100.25,3.6725,1.6077,1
18-Nov-2013,0.9398,1.3517,62.625,100.26,3.6725,1.6099,1
19-Nov-2013,0.9386,1.3502,62.2311,99.85,3.6725,1.6075,1
20-Nov-2013,0.9406,1.3527,62.558,100.1,3.6725,1.6141,1
21-Nov-2013,0.9296,1.3472,62.8895,100.45,3.6725,1.6129,1
22-Nov-2013,0.9177,1.3518,63.0236,101.23,3.6725,1.6196,1
25-Nov-2013,0.9144,1.3514,62.577,101.68,3.6725,1.6205,1
26-Nov-2013,0.9195,1.3547,62.447,101.5,3.6725,1.6183,1
27-Nov-2013,0.9123,1.3596,62.3625,101.37,3.6725,1.6319,1
2-Dec-2013,0.9151,1.3536,62.226,102.45,3.6725,1.6381,1
3-Dec-2013,0.9068,1.3578,62.3443,103.08,3.6725,1.6429,1
4-Dec-2013,0.9067,1.3592,62.333,102.58,3.6725,1.6363,1
5-Dec-2013,0.9041,1.3594,61.6895,102.43,3.6725,1.6345,1
6-Dec-2013,0.9058,1.3661,61.6673,101.85,3.6725,1.6358,1
9-Dec-2013,0.9105,1.3722,61.1785,103.08,3.6725,1.638,1
10-Dec-2013,,1.375,,103.28,,1.6439,1
11-Dec-2013,0.9134,1.3767,61.3313,102.9,3.6725,1.6378,1
12-Dec-2013,0.9025,1.3775,61.62,102.66,3.6725,1.6402,1
13-Dec-2013,0.8934,1.3727,62.1266,103.6,3.6725,1.6273,1
16-Dec-2013,0.8954,1.3776,62.1024,103.17,3.6725,1.6323,1
17-Dec-2013,0.8941,1.3749,61.958,103.05,3.6725,1.626,1
18-Dec-2013,0.8904,1.3749,61.9176,103,,1.6354,1
19-Dec-2013,0.8836,1.3667,62.38,104.12,3.6725,1.6372,1
20-Dec-2013,0.8871,1.3655,62.242,104.47,3.6725,1.6338,1
23-Dec-2013,0.8945,1.3702,61.9915,,3.6725,1.6357,1
24-Dec-2013,0.892,1.3684,61.8668,104.2,3.6725,1.636,1
26-Dec-2013,,,61.9755,104.7,3.6725,,1
27-Dec-2013,0.8906,1.3814,62.0595,104.9,3.6725,1.6539,1
30-Dec-2013,0.8865,1.3783,62.0028,105.3,3.6725,1.6468,1
2-Jan-2014,0.8912,1.3658,61.902,,3.6725,1.6527,1
3-Jan-2014,0.8982,1.3634,62.4075,,3.6725,1.6463,1
6-Jan-2014,0.8949,1.3602,62.3265,104.69,3.6725,1.6378,1
7-Jan-2014,0.892,1.3641,62.379,104.46,3.6725,1.6409,1
8-Jan-2014,0.8931,1.3594,62.243,104.9,3.6725,1.6423,1
9-Jan-2014,0.8882,1.3612,62.181,104.85,3.6725,1.6453,1
10-Jan-2014,0.8905,1.3587,61.936,104.93,3.6725,1.6423,1
13-Jan-2014,0.9036,1.3654,61.52,,3.6725,1.6448,1
14-Jan-2014,0.9035,1.3667,,103.3,3.6725,1.6426,1
15-Jan-2014,0.8913,1.3606,61.5885,104.13,3.6725,1.6422,1
16-Jan-2014,0.8814,1.3597,61.5325,104.74,3.6725,1.6335,1
17-Jan-2014,0.8821,1.3584,61.3518,104.37,3.6725,1.6443,1
21-Jan-2014,,1.3526,,104.45,,1.6417,1
22-Jan-2014,0.8866,1.3566,61.92,104.23,3.6725,1.6549,1
23-Jan-2014,0.8798,1.3639,61.988,104.64,3.6725,1.6596,1
24-Jan-2014,0.8716,1.3687,62.177,103.47,3.6725,1.6612,1
27-Jan-2014,,1.3658,62.7145,102.45,3.6725,1.6562,1
28-Jan-2014,0.8787,1.3649,62.9898,102.7,3.6725,1.6564,1
29-Jan-2014,0.8806,1.3608,62.2005,103.25,3.6725,1.6558,1
30-Jan-2014,0.8726,1.3574,62.7335,102.45,3.6725,1.6488,1
31-Jan-2014,0.8763,1.3516,62.4768,102.82,3.6725,1.646,1
3-Feb-2014,0.8755,1.3498,62.6891,102.26,3.6725,1.6333,1
4-Feb-2014,0.888,1.3519,62.6815,101.25,3.6725,1.632,1
5-Feb-2014,0.8892,1.3543,62.4525,101.57,3.6725,1.6274,1
6-Feb-2014,0.8964,1.3495,62.5045,101.58,3.6725,1.631,1
7-Feb-2014,0.894,1.3574,62.3155,102.02,3.6725,1.6335,1
10-Feb-2014,0.8933,1.3638,62.193,102.48,3.6725,1.6391,1
11-Feb-2014,0.9009,1.3676,62.439,,3.6725,1.6434,1
12-Feb-2014,0.905,1.3573,62.125,102.52,3.6725,1.6526,1
13-Feb-2014,0.8934,1.3675,62.2725,102.49,3.6725,1.663,1
14-Feb-2014,0.8996,1.3707,62.277,102.25,3.6725,1.6708,1
18-Feb-2014,0.9057,1.3731,62.122,102.17,3.6725,1.6683,1
19-Feb-2014,0.9017,1.3745,,102.23,3.6725,1.6664,1
20-Feb-2014,0.8954,1.3706,62.2843,102,3.6725,1.6655,1
21-Feb-2014,0.8992,1.3707,62.1618,102.52,3.6725,1.6666,1
24-Feb-2014,0.8968,1.3735,62.1185,102.58,3.6725,1.6639,1
25-Feb-2014,0.9034,1.3754,61.9765,102.54,3.6725,1.6688,1
26-Feb-2014,0.9011,1.3726,61.938,102.18,3.6725,1.6691,1
27-Feb-2014,0.894,1.3656,,102.37,3.6725,1.6641,1
28-Feb-2014,0.8947,1.3813,62.072,101.8,3.6725,1.6688,1
3-Mar-2014,,1.3768,,101.3,,1.6716,1
4-Mar-2014,0.893,1.3768,61.9045,101.54,3.6725,1.6691,1
5-Mar-2014,0.896,1.3732,61.855,102.23,3.6725,1.6703,1
6-Mar-2014,0.9012,1.3745,61.3242,102.65,3.6725,1.6728,1
7-Mar-2014,0.9088,1.3894,60.985,103,3.6725,1.6765,1
10-Mar-2014,0.9037,1.3881,61.1965,103.2,3.6725,1.6634,1
11-Mar-2014,0.9029,1.385,60.6995,103.3,3.6725,1.661,1
12-Mar-2014,0.8964,1.3887,61.09,102.9,3.6725,1.6592,1
13-Mar-2014,0.9072,1.3942,61.0155,102.76,3.6725,1.6714,1
14-Mar-2014,0.901,1.3884,61.517,101.82,3.6725,1.659,1
17-Mar-2014,,1.3906,,101.42,,1.661,1
18-Mar-2014,0.9083,1.3902,60.9453,101.82,3.6725,1.6622,1
19-Mar-2014,0.9119,1.3913,61.097,101.42,3.6725,1.6653,1
20-Mar-2014,0.902,1.3762,61.131,102.3,3.6725,1.6516,1
21-Mar-2014,0.9061,1.378,61.0465,,3.6725,1.6505,1
24-Mar-2014,0.9081,1.3774,60.703,102.34,3.6725,1.6491,1
25-Mar-2014,0.9136,1.3789,60.4935,102.2,3.6725,1.6502,1
26-Mar-2014,0.9195,1.3791,60.1725,102.35,3.6725,1.6546,1
27-Mar-2014,0.9239,1.3758,60.1295,101.9,3.6725,1.6637,1
28-Mar-2014,0.927,1.3759,60.0998,102.15,3.6725,1.6627,1
31-Mar-2014,0.9221,1.3788,,102.85,3.6725,1.6643,1
1-Apr-2014,0.9263,1.379,,103.27,3.6725,1.6643,1
2-Apr-2014,0.9239,1.3795,59.6463,103.85,3.6725,1.6641,1
3-Apr-2014,0.9219,1.3771,60.1245,103.83,3.6725,1.6591,1
4-Apr-2014,0.9234,1.37,60.321,103.9,3.6725,1.6586,1
7-Apr-2014,0.9279,1.3723,59.9483,103.2,3.6725,1.6582,1
8-Apr-2014,0.9292,1.3774,,102.86,3.6725,1.6714,1
9-Apr-2014,0.9367,1.3794,60.074,101.95,3.6725,1.6741,1
